id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear heat,Offshore wind,Onshore wind,PV,Waste
0,0.4333615680946762,0.8579358872343622,0.09575226381847182,0.9358075221498556,0.8804846826966762,0.8219105529173547,0.9851969689424968,0.1155647990344357,0.9999999999999996,2071.0726188226286,548.1187679100312,1669.7364401018037,0.1396112215477959,9557.37707910226,2308.850433676387,246.76438196608177
1,0.4336476413793305,0.9994486062145445,0.40750976768376784,0.8294848473239189,0.9154857168047099,0.9503695755811282,0.9211549775900285,0.11759290460657797,0.6070533792366922,2412.686860464598,528.8931106798295,716.8875145693686,629.8145129422765,10274.33226817197,2012.6874865569575,246.76112506429706
2,0.32120373551884257,0.8094591482532149,0.4875993957044422,0.9764891788904311,0.8042644430095356,0.7740247755874761,0.7108565214004268,0.7086052540285286,0.9979716492974596,1954.0489014941566,505.71952900349993,695.683739877476,88.61138480366687,10069.915256360666,3133.8109766430966,246.76105764358215
3,0.31884583494138524,0.8141490498255236,0.48589619939634326,0.9775583132817809,0.8080480262994696,0.7393875760788797,0.7099570391019526,0.7315578694598311,0.9873699917474051,1965.370408002869,504.3316672436278,694.2177010731014,89.15347428596246,10035.439095522346,3144.2448094121983,246.76105751300062
4,0.5739664246982569,0.999352593522001,0.26454332308134115,0.9818171393685093,0.8859690182517249,0.8351868804486929,0.0547071630131479,0.0469240656394975,0.9999999999999991,2412.455084102815,538.4885902080543,739.7672404646896,1956.178804524465,9054.607271168788,3340.2746111671054,246.76106885634422
5,0.43313866591804534,0.32077806971772527,0.09772929796355412,0.9127805379200068,0.8989083865879998,0.9890016758104513,0.9409485450732281,0.16888681801720334,0.9999999999999996,774.3640134378425,536.459184924357,746.8420414804068,5877.2677598924565,5348.009197752883,1982.2150123052002,246.76105827192015
6,0.23715626782023574,0.9991225103276474,0.15741819869590007,0.9189876676119848,0.9057654009524008,0.9821452458720814,0.5720807645930277,0.36633112905714255,0.9999999999999991,2411.8996591451146,546.9828195362662,765.4485802354607,4227.681352845023,5674.986594818547,1946.6345314562716,246.7611556559209
7,0.42996387863488317,0.22489179282906885,0.06864500789110416,0.8807180435192441,0.9073452631879914,0.9215480404897536,0.9607112408175839,0.20626860418525345,1.0,542.8928213128614,538.2569185195259,816.4515153003772,5902.34575682971,5621.690492327884,1762.6435435454248,246.76167881104587
8,0.42496356166819105,0.9999240935756415,0.20412139810488178,0.9069884082967233,0.886701890796857,0.8010262013393566,0.9984007697710741,0.13766311973285,0.9999999999999991,2413.834695482129,526.566904631537,675.4108171380233,4249.044819297758,6154.287744145523,1569.260776822674,246.7614438486512
9,0.46238022271660284,0.25933616981863133,0.11300256853276225,0.8770243714145705,0.9620761249359397,0.9963648600789048,0.9484132822595907,0.16160452616804857,0.9999999999999996,626.0421651239097,536.2575884305369,734.619993186438,6234.436743874081,5304.3819459283395,1774.8083844405742,246.76200121650973
10,0.5009155991314401,0.8277645142475998,0.1914521676640388,0.7966539838258592,0.8682195080138303,0.9694658019641053,0.9067986666885903,0.10612455438960412,0.9998339023839822,1998.2383833104602,535.892225096962,816.8930833345103,4613.383309405962,6354.573372562178,1403.5736349783429,246.76106272487186
11,0.40866969398847125,0.12270709049949205,0.19446384303335063,0.8154934781871828,0.9668900603720039,0.99180186679087,0.9824677199067693,0.12436500519234071,0.9999999999999996,296.2171172115407,538.796119486212,722.5461577229848,5208.316727554945,7005.9903452399285,1291.9302726708904,246.76122689410752
12,0.3281871449267239,0.8184508972631425,0.4927557571880886,0.9746318193659487,0.8131441738869827,0.7542828602487373,0.7144656079997923,0.678272619062905,0.9857263956475132,1975.7551448707077,504.20619370189814,695.0932837152243,81.84556663972155,10085.533222706852,3112.6702584311615,246.76105828885488
13,0.4088934754219488,0.9924052127388726,0.42446549082620405,0.9167848076080272,0.8572106190477821,0.8111080794637555,0.9281457094033315,0.2888184687252458,0.943459533718696,2395.6839822914026,523.2794889488716,697.9308726886459,27.726756274613624,10288.073878270508,2691.3019026021166,246.76106193139898
