id,Average national import,Biofuel utilisation,Curtailment,EV as flexibility,Electricity production Gini coefficient,Fuel autarky Gini coefficient,Heat electrification,Storage discharge capacity,Transport electrification,Biofuels,Hydro,Nuclear,Offshore wind,Onshore wind,PV,Waste,Wind
163,0.4105062956487565,0.241384255211368,0.0574029624387986,0.860423908477309,0.9265579340457032,0.9237568363935972,0.9530339115947978,0.1795709658373945,0.9999832789391015,582.7059212952513,539.2590644864174,328.3154925409684,6447.492052331274,5230.682830478163,1570.0147886037255,246.76375598216504,11678.174882809437
164,0.5077033270747543,0.1448026602394213,0.2653099392902186,0.9203042674032204,0.934512823595676,0.9346223389992332,0.9711199786461032,0.1845748353121933,0.9999967372214128,349.55621884671115,529.404687346938,287.5672336985547,4326.531575468952,6516.034641701855,2684.783944778212,246.76375255659235,10842.566217170806
165,0.4282387665013736,0.2518583258646707,0.0566721833759885,0.8488687128886456,0.9089529357735472,0.9575729284414556,0.9560546111488936,0.1972927908870408,0.9999845386398116,607.9905157042773,536.6039522222729,327.9764825090928,5938.471034534167,5753.952469484151,1557.8339067598051,246.764299695843,11692.42350401832
166,0.4617489495210955,0.9421330980713444,0.047142924494645,0.9575235612276468,0.9146558064840076,0.9708421907864618,0.8207317041473965,0.1381943404889666,0.9999891886838378,2274.3261958560306,542.9748309816948,300.86575127297647,7882.731496471125,1974.756926692742,2328.661887454528,246.7637574905899,9857.488423163866
167,0.4021124642866662,0.5432478716477259,0.0888086565827904,0.8190987733825218,0.9470623112682902,0.9259390647385942,0.960447816061796,0.1723997674984984,0.999993081213704,1311.410105282062,541.5389941250357,328.2948888935204,4972.10271508604,6514.320725979925,1252.3611372601663,246.76375531576423,11486.423441065965
168,0.4075291339183921,0.3876113559247806,0.0922387711185277,0.8420180846647909,0.9394160621365388,0.8731969264024145,0.9255368592747056,0.146957468938649,0.9999865185275396,935.700764993448,541.2619736990674,302.94445149440315,5906.358500894584,5634.133095941566,1550.8813811387124,246.76375616456,11540.49159683615
169,0.3944294602422031,0.8762965902738498,0.0473448981243785,0.905042919001672,0.8551897240510186,0.8863470539105859,0.937139154244766,0.009293080351673,0.9999919363514108,2115.395685258277,537.4905794333246,323.2407859150162,4587.650927520112,5917.083265704565,1776.9073717892916,246.7641239353903,10504.734193224678
170,0.327813284334053,0.8179673842133102,0.4521616710420771,0.9752821324376006,0.8045196870853707,0.7743532458095487,0.7134176847228387,0.7075421569498336,0.986309441324608,1974.5879356966293,505.9195961289498,278.1591412776815,83.37460055362232,10074.571252600956,3119.1594138857204,246.7639764024361,10157.945853154579
171,0.3993375065339045,0.0992749278560642,0.1872846415560514,0.816340510019958,0.9694197508277514,0.9778399084354084,0.9942066791219568,0.1372546533614748,0.9999934779845976,239.6514563355959,538.7928019108152,286.9566636078656,5179.039619880094,7051.44923033484,1299.142429376207,246.76422453361772,12230.488850214933
172,0.4008559772310126,0.9996921219298588,0.1330157109998878,0.9091396085999314,0.869344897392148,0.8815906554810354,0.9901631670188686,0.1963329908655877,0.9999800311530428,2413.274711768811,519.0871511702476,351.0380377851586,5053.708825541295,5256.417761574295,1634.6972193791833,246.7642431835523,10310.126587115588
173,0.3946281957573975,0.9994355607548928,0.368973085138908,0.8115642596877759,0.8838568697491349,0.98263974171553,0.3613309394935093,0.1866610678048632,0.9999668078819562,2412.6553684910286,540.1681305500761,302.0962052328284,4004.928315247561,7469.075384792071,1753.9387772910077,246.76378434439204,11474.003700039633
174,0.400398381517932,0.461137244826414,0.0723387925300609,0.8552030196666146,0.9144099743302516,0.9581620974087042,0.9745627555597528,0.1711342782470918,0.9999871393658356,1113.1935794852727,540.119304486765,329.2772985755768,5221.102304809643,6192.239422800451,1470.114971862129,246.764092609398,11413.341727610095
175,0.4035180115937792,0.2547750843305357,0.0783117017393888,0.8266733794457085,0.9236136072296,0.9225147958888232,0.9492524319126028,0.1996553023031886,0.9999846367182098,615.0316229527984,543.808617534047,328.00822680111025,5837.028230341981,5967.079156261001,1431.2461648961894,246.76375357820191,11804.107386602982
176,0.3394827853978929,0.2765225655162276,0.0615593842437461,0.8575106199025133,0.9357626007394514,0.9286333175040612,0.9409059500767226,0.0222067804799232,0.9999846606938256,667.530432575088,539.1869669757455,327.7179729439191,6434.778916748125,5206.249768508678,1546.805380646995,246.7643469843015,11641.028685256802
177,0.375473488608923,0.99989591256924,0.0188793964989042,0.9626953024085833,0.8663564372322935,0.9474445681095144,0.8525374951164525,0.1342935873100054,0.999977795469585,2413.766666027252,548.6563771194201,508.26250322060406,6540.6653061173565,2857.8191377728062,2318.6887426501303,246.7637571971523,9398.484443890164
178,0.4597192635273797,0.2580565983039093,0.0963655786473893,0.8745487782602901,0.95491250483159,0.9291686449230016,0.9484729131103196,0.1635028527885705,0.9999953909313056,622.9532565383173,536.3739862810222,294.5728113435692,6258.136340850473,5290.994998571047,1763.0708030684948,246.76419033079867,11549.131339421521
179,0.4029056360792552,0.2100830538353179,0.059259305075366,0.8880881016153793,0.9098326515518714,0.964800212435466,0.9662310283227344,0.1975257825958774,0.999983448170075,507.1442597879252,540.8054766290554,326.8045770976792,5617.897790707593,5883.149832958455,1809.6540359203095,246.76437385119277,11501.047623666047
180,0.4099103365017443,0.4459982962180536,0.0749504451981803,0.859960839626408,0.9260170257859578,0.9665806622457556,0.9755157663105338,0.1615076794408756,0.9999855755955326,1076.647886028375,539.8054891015511,329.57343894886606,5761.724887354744,5637.360889546931,1506.5296806496222,246.76413547299825,11399.085776901675
181,0.4122832369347944,0.999785545888182,0.1458727151079564,0.8974737528731298,0.8361952345045676,0.8607664230774322,0.9974479666673948,0.1968147768332021,0.9999798952349526,2413.500238879756,524.4891407189515,325.48456129207045,4594.318931256256,5847.894659988072,1522.6471455636558,246.76431976824543,10442.213591244328
182,0.4640247359003117,0.8646799161191486,0.0633941175966001,0.917520537425386,0.9335002058285116,0.8855146691385551,0.9413435978693352,0.0082719578651287,0.999989453863689,2087.3528255043384,539.4034695595195,343.99576799693523,5589.579795127755,4869.058012508812,1817.0329169176105,246.7642888476965,10458.637807636565
183,0.3339500806075413,0.2469425687248149,0.0576850130642919,0.8537015523013495,0.878906555689824,0.9217885918142744,0.949551334576086,0.1627073227568762,0.9999809276273548,596.123789804798,542.0135193426136,379.2449611318228,5275.399978013393,6308.50402790504,1581.5068174377736,246.7637577030225,11583.904005918434
184,0.3999881245541846,0.6601766103290162,0.0815569887573502,0.8575330487806738,0.9216137120400294,0.9227690892254732,0.9327588697508828,0.1878518510714078,0.9999890184074056,1593.6781775700035,543.3844554747685,290.5077660373747,5378.821125665258,5880.291757607963,1401.3119717605348,246.76450768286333,11259.112883273221
185,0.3884811040170581,0.6808301062407868,0.0821452904336347,0.8589932051012175,0.916740714494521,0.8961296634712181,0.933939671748172,0.1838256172252494,0.9999959147541956,1643.536087120473,542.524356484524,289.89754840205626,5221.050148839147,6025.731120606562,1407.7442132387823,246.7639245946703,11246.78126944571
186,0.4359142847762909,0.2206662177387909,0.0797624089238694,0.8371249378463629,0.9211541847164688,0.9235730808083158,0.9607785062041888,0.1752063607269458,0.9999841254006712,532.6922072594442,541.0585751544508,327.9527142473569,6115.004619856724,5720.567712497219,1456.311462305418,246.76439903913467,11835.572332353942
187,0.4226648011128747,0.9998802173029872,0.1436943869271365,0.902902896251824,0.8917196343975847,0.7633676950374344,0.9983752942513228,0.183879921613174,0.999981351014353,2413.728777373025,524.2545283458265,308.7959519356054,4980.219096756151,5329.247289953366,1611.0959310626429,246.7646724277764,10309.466386709517
188,0.4436595057436299,0.2459909867577685,0.0565239178951627,0.8756464711747116,0.8944149912344995,0.9532146784476906,0.9539540198412468,0.166646873557381,0.9999841182276028,593.8266538697708,538.6012545337122,327.57687821066384,5848.464889723444,5704.448519925132,1700.05641879393,246.7640494452212,11552.913409648576
